monthly_income,monthly_expense_total,savings_rate,budget_goal,financial_scenario,credit_score,debt_to_income_ratio,loan_payment,investment_amount,subscription_services,emergency_fund,transaction_count,fraud_flag,discretionary_spending,essential_spending,rent_or_mortgage,financial_advice_score,actual_savings,savings_goal_met,net_cash_flow,expense_ratio,debt_pressure,financial_buffer,saving_behavior,spending_efficiency,lifestyle_burden,debt_ratio_flag,low_emergency_flag,income_type_Mixed,income_type_Salary,category_Education,category_Entertainment,category_Groceries,category_Healthcare,category_Insurance,category_Investments,category_Rent,category_Transportation,category_Utilities,cash_flow_status_Neutral,cash_flow_status_Positive,financial_stress_level_Low,financial_stress_level_Medium
4709.47,3255.54,0.22,2715.4,1,736.0,0.42,529.29,309.68,9,933.11,53,0,151.66,1870.61,829.45,9.8,1453.93,0,1453.9300000000003,0.6911284861170965,222.3018,0.28653417430770084,0.3086592208420816,0.5744164051416534,0.032196362571038556,1,0,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False
5146.83,3076.56,0.27,2449.43,2,624.0,0.29,701.73,574.23,3,1481.68,75,0,465.31,1259.02,1549.63,49.2,2070.27,0,2070.27,0.597642113278799,203.5017,0.4814463406074943,0.4021636301121055,0.4090968169588895,0.09038954277821917,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
5989.19,2687.49,0.3,3194.39,1,611.0,0.12,223.1,504.72,2,457.28,44,0,660.01,1630.53,717.67,39.7,3301.7,1,3301.7,0.44864854036349433,26.772,0.17008804198639385,0.5511845200235719,0.6064854249039424,0.11018181393244622,0,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True
3570.91,3990.86,0.28,2738.91,0,659.0,0.44,455.32,632.74,8,975.57,59,0,453.96,3183.33,841.4,4.2,0.0,0,-419.9500000000003,1.1172901892824847,200.3408,0.24438983331078745,0.0,0.797455321579414,0.12709166804314778,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
4090.67,2894.02,0.34,2781.05,2,706.0,0.49,469.22,362.57,5,1927.09,26,0,310.06,2675.79,1659.98,17.2,1196.65,0,1196.65,0.7072955541380415,229.9178,0.6656568866536328,0.2924600468757256,0.9242734074375998,0.07577834967140556,1,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
4902.38,2061.59,0.33,2456.22,1,670.0,0.18,764.97,778.64,3,144.86,20,0,284.91,3094.83,1657.5,27.2,2840.79,1,2840.79,0.4204426334487639,137.6946,0.07023208684227113,0.5793534255962214,1.5004581618256656,0.05810481749323936,0,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
4488.76,4040.96,0.27,2510.6,1,734.0,0.5,649.05,498.5,8,571.17,66,1,492.93,2350.71,1135.49,39.4,447.8,0,447.8000000000002,0.9000392003136025,324.525,0.14131015645874773,0.09973807063183777,0.5815767597898049,0.10978983286411745,1,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True
3391.57,3461.23,0.36,1957.95,2,673.0,0.26,792.47,404.69,7,1406.8,26,1,244.88,1518.37,1596.55,21.4,0.0,0,-69.65999999999985,1.0202383443819876,206.0422,0.4063277136412081,0.0,0.4385526091565263,0.07218126670930887,0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
5455.2,2106.54,0.34,2359.56,2,682.0,0.2,820.72,372.95,1,1072.89,25,0,917.6,2009.81,1433.9,80.5,3348.66,1,3348.66,0.3860818884938235,164.144,0.5090721884282149,0.6137348337670906,0.9536284008844435,0.16817565338513984,0,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True
3671.09,2923.05,0.08,2535.11,1,682.0,0.38,831.75,696.62,6,1679.63,22,0,571.75,2932.55,1680.64,9.4,748.04,0,748.04,0.7960180714524971,316.065,0.5744190420820438,0.2037096040674384,1.0029069270361315,0.1557015214768701,0,0,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False
4197.88,4018.05,0.19,3251.07,1,755.0,0.24,644.13,328.59,5,927.69,87,0,752.76,1726.36,866.47,26.5,179.83,0,179.82999999999993,0.9569337537629082,154.5912,0.23082320448862292,0.042828087489997335,0.4295442952936639,0.17927637846282818,0,0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False
5114.97,2758.99,0.21,2332.99,1,669.0,0.42,373.82,662.39,2,700.11,94,0,720.78,1994.66,1284.1,66.7,2355.98,1,2355.9800000000005,0.5392897143650177,157.0044,0.253663962550589,0.46051481928158294,0.7227055170489749,0.14088823820311688,1,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
2693.57,3726.2,0.2,2782.88,2,789.0,0.35,614.37,682.18,6,880.4,46,0,573.96,1762.68,740.56,66.2,0.0,0,-1032.6299999999997,1.3828551494301502,215.02949999999998,0.23620948701438077,0.0,0.47292337411461693,0.21300615682650664,0,0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
4705.75,3407.7,0.14,3156.19,0,515.0,0.24,598.24,191.9,2,1033.55,26,0,213.2,1526.11,879.13,36.6,1298.05,0,1298.0500000000002,0.724002761990758,143.5776,0.3032094346818435,0.27578477718170713,0.44771027077771586,0.04529664843044563,0,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
2957.68,3047.28,0.23,3158.17,1,712.0,0.33,454.62,222.19,2,729.34,38,0,680.62,3148.5,1761.49,27.7,0.0,0,-89.60000000000036,1.0299457866345805,150.02460000000002,0.23926279738081804,0.0,1.0328775571797866,0.23004177538632095,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
4443.78,3417.91,0.27,2814.65,0,625.0,0.38,934.69,624.31,4,1552.85,77,0,729.66,2436.83,1250.63,27.1,1025.87,0,1025.87,0.7689716926372059,355.1822,0.45419446548753845,0.23080332434901163,0.7127505550014478,0.16416110583650934,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
4779.42,2656.18,0.24,2527.14,1,675.0,0.32,290.78,617.21,3,1611.5,42,0,274.69,1000.0,589.4,80.7,2123.24,0,2123.2400000000002,0.5556373707749528,93.0496,0.6064700170857827,0.4441534425845427,0.3763388253712583,0.057461478280151114,0,0,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False
3229.96,3132.34,0.12,2598.28,2,619.0,0.2,446.65,163.61,7,1339.18,41,0,701.24,2553.28,947.93,26.1,97.62,0,97.61999999999989,0.9694765642409686,89.33,0.42739696298518515,0.030213930225072426,0.8148748619683788,0.21703766063337213,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
4747.29,5042.29,0.14,2273.57,0,611.0,0.53,153.6,309.83,7,1025.65,52,0,351.01,1000.0,1352.91,69.9,0.0,0,-295.0,1.0619170269718152,81.408,0.2033692292134698,0.0,0.19828326350457737,0.07392345454890076,1,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
4396.98,2730.88,0.07,2800.15,0,641.0,0.6,491.36,0.0,6,1504.6,82,0,348.39,3055.35,1096.73,71.9,1666.1,0,1666.0999999999995,0.6209396131860537,294.816,0.5507562557652605,0.3788330096999077,1.1184056400720381,0.0792159127599489,1,0,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
2786.48,2067.02,0.06,2778.54,1,624.0,0.32,479.45,517.59,1,1295.81,21,0,519.19,2192.86,1276.32,81.7,719.46,0,719.46,0.7415371590110064,153.424,0.6265945203624723,0.2581040940204055,1.0603669210162379,0.18625783862126366,0,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
5357.38,3129.44,0.21,2622.25,1,685.0,0.35,691.03,378.35,5,1546.13,89,0,158.51,1000.0,1285.23,14.8,2227.94,0,2227.94,0.5840272619709689,241.86049999999997,0.49390181571919606,0.4157861144599674,0.3194439120379244,0.029581701932300433,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
4172.06,2504.38,0.1,3495.42,1,645.0,0.47,394.86,373.81,9,1349.96,68,0,731.41,1702.44,999.5,95.5,1667.68,0,1667.6800000000003,0.6001303599756533,185.5842,0.5388244497840646,0.3996300077161603,0.6795136865465519,0.1752694665305555,1,0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True
2153.93,2102.76,0.23,3403.05,1,711.0,0.43,639.59,727.82,9,1049.85,74,0,271.3,2687.07,1178.43,35.4,51.17,0,51.16999999999962,0.975790396903844,275.0237,0.49903506103357786,0.023745550899565187,1.2772702209377496,0.125897360935158,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2911.8,3514.78,0.17,2727.75,0,667.0,0.37,245.39,327.63,2,1639.53,71,0,699.62,1817.3,1324.8,88.5,0.0,0,-602.98,1.2066671244163691,90.79429999999999,0.46633463982387974,0.0,0.5168980994260164,0.24018813512771214,0,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
4372.83,4567.62,0.24,2492.97,1,722.0,0.32,467.93,190.73,1,1349.67,64,0,861.98,2183.74,1585.41,99.3,0.0,0,-194.78999999999996,1.0443067060219533,149.73760000000001,0.295421812275917,0.0,0.47798678813295914,0.1970767039413969,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
5147.14,4477.98,0.38,3459.09,1,584.0,0.58,229.5,685.28,7,783.34,90,0,561.94,2149.51,1778.79,59.1,669.16,0,669.1600000000008,0.8698248299385796,133.10999999999999,0.17489249784549163,0.1299809251496657,0.47991060464659374,0.1091539857113443,1,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
4074.14,2901.58,0.34,3393.59,2,588.0,0.51,369.34,201.66,9,477.53,55,0,271.68,3001.95,1006.58,76.9,1172.56,0,1172.56,0.712019709752303,188.36339999999998,0.16451915192690642,0.28773489990527934,1.0342350598433119,0.06666764822803634,1,1,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
4822.96,3197.11,0.08,2918.12,1,716.0,0.43,347.64,441.85,1,1258.67,75,0,753.5,1761.88,1638.63,34.5,1625.85,0,1625.85,0.6627563246793091,149.4852,0.3935668254062556,0.33703637675270937,0.5509128829214756,0.1561994709740545,1,0,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False
3925.88,2459.81,0.36,3537.37,2,698.0,0.44,721.88,384.95,4,838.73,76,0,170.36,1062.95,1004.05,36.3,1466.07,0,1466.0700000000002,0.6264031495742166,317.6272,0.3408349283366046,0.37334219533064417,0.43195126807839695,0.04338304200790449,1,0,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False
4702.36,1359.84,0.24,2764.38,1,672.0,0.21,582.83,374.05,1,965.94,63,0,534.94,2079.3,891.36,97.0,3342.52,1,3342.5199999999995,0.2891209688392979,122.3943,0.7098115869609948,0.7106664171996191,1.5279533229475915,0.11373571234181523,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
5677.78,3404.97,0.38,2677.7,0,663.0,0.3,300.58,168.99,9,977.87,68,0,843.47,2441.82,910.48,34.8,2272.81,0,2272.81,0.5995953356178616,90.17399999999999,0.28710470145068806,0.4002285702210686,0.7169235195847292,0.14853014203755033,0,0,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False
3253.54,2543.71,0.21,3246.55,1,665.0,0.56,103.94,279.75,2,1960.84,27,0,188.63,1978.84,1068.5,29.0,709.83,0,709.8299999999999,0.7815881814327064,58.2064,0.7705553874508293,0.21810455548249524,0.7776288850202969,0.05795903568553467,1,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2817.23,3131.74,0.34,2647.89,1,642.0,0.48,621.55,537.89,5,922.11,72,0,662.08,1537.95,796.0,37.0,0.0,0,-314.50999999999976,1.1112435819645663,298.344,0.29434616342243536,0.0,0.49092806935781463,0.23492759639915836,1,0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True
3091.95,2254.94,0.35,3522.89,1,617.0,0.14,498.08,416.48,5,1099.45,68,0,415.27,1866.79,641.13,85.6,837.01,0,837.0099999999998,0.7290580190433082,69.7312,0.487357819800172,0.27061866502853266,0.8274998448540297,0.13426340548667132,0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True
5678.52,3312.82,0.07,2418.67,1,662.0,0.12,519.34,488.97,2,906.1,60,0,114.34,1495.18,1368.04,88.7,2365.7,0,2365.7000000000003,0.5832922500493,62.3208,0.2734306631017979,0.416531678733414,0.45119529727021984,0.02013198298447756,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
4838.62,3257.9,0.21,1898.3,0,692.0,0.6,300.2,397.25,4,630.59,35,0,365.11,2172.16,1234.96,52.7,1580.72,0,1580.7199999999998,0.6731726871117981,180.11999999999998,0.19349780600816227,0.3266206850951108,0.6665316517843444,0.07544187353552552,1,0,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False
4287.44,2376.6,0.17,3017.47,1,647.0,0.48,714.55,450.86,3,1228.69,74,0,535.82,2761.19,521.25,45.4,1910.84,0,1910.8399999999997,0.5541875367266419,342.984,0.5167774226110364,0.4455792782457024,1.1613349596231495,0.12494520151850093,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
3933.04,3130.33,0.11,3209.52,1,651.0,0.57,481.6,170.11,4,0.0,87,0,801.87,1000.0,1082.0,66.0,802.71,0,802.71,0.7957036532419599,274.512,0.0,0.2040421551382294,0.31935311832352387,0.20382863417758842,1,1,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
3835.88,3787.06,0.21,2630.93,1,744.0,0.35,887.31,1.16,4,188.05,58,0,509.11,3162.9,403.7,15.2,48.82,0,48.820000000000164,0.9870154917537165,310.5585,0.04964282508724783,0.01272387981901962,0.8349656552430532,0.13268853860428265,0,1,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False
4703.7,3265.06,0.28,2445.61,1,597.0,0.48,347.59,551.11,9,990.29,26,0,330.48,2204.13,1103.08,42.4,1438.64,0,1438.6399999999999,0.6939996174038727,166.8432,0.30320630974323803,0.3057878291920845,0.6748590044273529,0.07024464896805323,1,0,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False
4958.81,2126.0,0.22,3190.56,0,700.0,0.59,654.82,465.46,2,470.96,61,0,528.04,2718.4,2217.06,95.2,2832.81,0,2832.8100000000004,0.42864545214433614,386.3438,0.22141984015044663,0.5711529272290672,1.278044193700047,0.10646375566805985,1,1,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True
4071.25,3059.63,0.06,2289.2,1,662.0,0.1,581.74,109.74,2,1060.16,67,0,291.0,2144.12,1464.41,63.8,1011.62,0,1011.6199999999999,0.751336484744306,58.17400000000001,0.34638620153367117,0.24841795076431947,0.7005485798675436,0.07145926698999325,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
4611.0,2383.53,0.25,2740.38,1,706.0,0.18,329.77,379.26,8,806.13,25,0,0.0,2056.08,733.48,20.9,2227.47,0,2227.47,0.5168104943625326,59.358599999999996,0.3380666210951424,0.48297267996530785,0.8622579711725161,0.0,0,0,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False
4865.31,4036.2,0.23,2249.48,1,667.0,0.4,595.98,579.2,4,862.97,62,0,312.48,3217.77,1387.64,41.6,829.11,0,829.1100000000006,0.8294169504203389,238.39200000000002,0.21375458238383038,0.1703775550673919,0.7970301198850689,0.0642129251938327,0,0,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False
2556.53,3164.98,0.39,3140.44,1,668.0,0.45,552.75,240.68,6,1182.77,91,0,611.6,2076.98,719.57,92.5,0.0,0,-608.4499999999998,1.2375143204576289,248.7375,0.37358732525158084,0.0,0.6560306761255599,0.23913697982037355,1,0,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False
3898.94,1240.61,0.12,2221.74,2,649.0,0.49,468.67,976.71,2,1244.12,97,0,218.27,1994.69,946.26,56.8,2658.33,1,2658.33,0.3181100222054698,229.6483,1.0020215687695815,0.681633563593286,1.606535063345173,0.055967527705554444,1,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
3043.73,2610.81,0.33,1881.46,1,636.0,0.55,547.48,91.77,3,187.59,31,1,625.7,3281.68,1339.25,2.9,432.92,0,432.9200000000001,0.8574849001389285,301.11400000000003,0.07182375440786275,0.14218666351367773,1.2564773088394638,0.20550262256423396,1,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
3108.58,2515.06,0.32,2660.53,1,626.0,0.16,456.07,480.76,8,532.33,40,0,120.81,1453.54,1388.29,88.9,593.52,0,593.52,0.8088101930164202,72.9712,0.211572855973228,0.19086822014548588,0.5777048242092796,0.03885090591012291,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
3583.03,3549.43,0.16,2783.6,1,670.0,0.12,495.4,542.4,1,459.06,85,1,495.67,2350.72,1343.24,94.0,33.6,0,33.600000000000364,0.9903460629514819,59.44799999999999,0.12929701472779354,0.00937492152688454,0.6620944505313441,0.1382996236080613,0,1,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
4380.18,3799.46,0.27,2344.43,1,555.0,0.6,672.24,369.26,2,1903.88,62,0,623.74,1203.55,1855.51,15.4,580.72,0,580.7200000000003,0.8672229855883574,403.344,0.5009604100556249,0.13254876540110197,0.31668534861569386,0.14236803783455598,1,0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True
4726.75,3067.28,0.19,3528.87,1,639.0,0.51,483.23,288.54,3,1174.69,28,0,434.01,3379.51,733.32,66.8,1659.47,0,1659.4699999999998,0.6487821902596372,246.4473,0.38284967473633436,0.35100629263391675,1.1014346800161654,0.09180053936862144,1,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True
4092.12,3388.07,0.1,2752.37,2,687.0,0.27,501.72,265.89,4,1170.45,51,0,747.78,2016.51,1678.29,5.3,704.05,0,704.0499999999997,0.8277475373309359,135.4644,0.34536023156795226,0.1720081502619029,0.5950039391337446,0.18269193182706592,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True
4439.23,3228.16,0.37,2745.61,1,698.0,0.57,407.05,183.54,7,702.06,24,0,508.62,1456.06,877.71,60.5,1211.07,0,1211.0699999999997,0.7270254018372923,232.0185,0.21741257788403176,0.2727493846039507,0.45090983413643176,0.11454812025503185,1,0,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
4274.63,2785.96,0.06,1701.97,2,663.0,0.34,637.03,591.07,8,1628.39,51,0,500.99,1516.58,1208.5,53.1,1488.67,0,1488.67,0.6515905258406364,216.5902,0.5842889743663346,0.3481755904977746,0.5441699916755174,0.11717337561949935,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False
5338.27,3416.73,0.09,2418.28,1,674.0,0.33,571.06,358.08,8,248.03,57,0,661.57,2744.28,728.0,3.9,1921.54,0,1921.5400000000004,0.6399245589752905,188.44979999999998,0.07257156065575689,0.3598881495035838,0.8029540074845,0.12390645163102822,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
5505.05,1723.48,0.32,2494.64,1,637.0,0.43,437.3,526.02,3,1681.61,81,0,369.58,1805.87,897.77,16.7,3781.57,1,3781.57,0.3130156827489761,188.03900000000002,0.9751403321580998,0.6868026988494474,1.0471968361477082,0.06712252885462354,1,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
4090.24,3799.29,0.32,2928.88,1,768.0,0.2,474.35,65.92,4,1684.55,94,0,403.24,1292.68,1324.53,97.4,290.95,0,290.9499999999998,0.9286402166580303,94.87,0.4432688031702844,0.07111535866876546,0.34015298832457525,0.09856180522286642,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
4148.09,3089.74,0.24,2770.29,0,632.0,0.44,594.68,589.72,5,650.97,91,0,240.29,1659.95,1133.75,64.5,1058.35,0,1058.3500000000004,0.7446789536982807,261.6592,0.21061946330005116,0.25508002959685133,0.5370720280580056,0.05791390401268712,1,0,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False
